cue target 1930, cosine similarity=0.09
carpenter jesus 1930, cosine similarity=0.14
carpenter jesus 1940, cosine similarity=0.14
carpenter jesus 1950, cosine similarity=0.16
carpenter jesus 1960, cosine similarity=0.17
carpenter jesus 1970, cosine similarity=0.06
carpenter jesus 1980, cosine similarity=0.12

carpenter karen 1930, cosine similarity=0.00
carpenter karen 1940, cosine similarity=0.07
carpenter karen 1950, cosine similarity=0.17
carpenter karen 1960, cosine similarity=0.07
carpenter karen 1970, cosine similarity=0.08
carpenter karen 1980, cosine similarity=0.17

carpenter painter 1930, cosine similarity=0.30
carpenter painter 1940, cosine similarity=0.28
carpenter painter 1950, cosine similarity=0.34
carpenter painter 1960, cosine similarity=0.32
carpenter painter 1970, cosine similarity=0.34
carpenter painter 1980, cosine similarity=0.34

carpenter rug 1930, cosine similarity=0.17
carpenter rug 1940, cosine similarity=0.18
carpenter rug 1950, cosine similarity=0.14
carpenter rug 1960, cosine similarity=0.12
carpenter rug 1970, cosine similarity=0.10
carpenter rug 1980, cosine similarity=0.04

carpet rug 1930, cosine similarity=0.56
carpet rug 1940, cosine similarity=0.58
carpet rug 1950, cosine similarity=0.54
carpet rug 1960, cosine similarity=0.57
carpet rug 1970, cosine similarity=0.56
carpet rug 1980, cosine similarity=0.60

carpet floor 1930, cosine similarity=0.42
carpet floor 1940, cosine similarity=0.44
carpet floor 1950, cosine similarity=0.41
carpet floor 1960, cosine similarity=0.36
carpet floor 1970, cosine similarity=0.42
carpet floor 1980, cosine similarity=0.46

carpet soft 1930, cosine similarity=0.30
carpet soft 1940, cosine similarity=0.30
carpet soft 1950, cosine similarity=0.28
carpet soft 1960, cosine similarity=0.30
carpet soft 1970, cosine similarity=0.30
carpet soft 1980, cosine similarity=0.29

carpet cleaner 1930, cosine similarity=0.18
carpet cleaner 1940, cosine similarity=0.20
carpet cleaner 1950, cosine similarity=0.16
carpet cleaner 1960, cosine similarity=0.14
carpet cleaner 1970, cosine similarity=0.22
carpet cleaner 1980, cosine similarity=0.22

carpet red 1930, cosine similarity=0.28
carpet red 1940, cosine similarity=0.28
carpet red 1950, cosine similarity=0.27
carpet red 1960, cosine similarity=0.30
carpet red 1970, cosine similarity=0.34
carpet red 1980, cosine similarity=0.27

carpet fresh 1930, cosine similarity=0.02
carpet fresh 1940, cosine similarity=0.06
carpet fresh 1950, cosine similarity=0.09
carpet fresh 1960, cosine similarity=0.12
carpet fresh 1970, cosine similarity=0.10
carpet fresh 1980, cosine similarity=0.04

carpet shag 1930, cosine similarity=0.00
carpet shag 1940, cosine similarity=0.00
carpet shag 1950, cosine similarity=0.00
carpet shag 1960, cosine similarity=0.00
carpet shag 1970, cosine similarity=0.00
carpet shag 1980, cosine similarity=0.00

carpet house 1930, cosine similarity=0.07
carpet house 1940, cosine similarity=0.10
carpet house 1950, cosine similarity=0.16
carpet house 1960, cosine similarity=0.16
carpet house 1970, cosine similarity=0.17
carpet house 1980, cosine similarity=0.14

carpet magic 1930, cosine similarity=0.20
carpet magic 1940, cosine similarity=0.18
carpet magic 1950, cosine similarity=0.19
carpet magic 1960, cosine similarity=0.22
carpet magic 1970, cosine similarity=0.17
carpet magic 1980, cosine similarity=0.22

carpet bag 1930, cosine similarity=0.37
carpet bag 1940, cosine similarity=0.30
carpet bag 1950, cosine similarity=0.34
carpet bag 1960, cosine similarity=0.29
carpet bag 1970, cosine similarity=0.24
carpet bag 1980, cosine similarity=0.29

carpet blue 1930, cosine similarity=0.25
carpet blue 1940, cosine similarity=0.29
carpet blue 1950, cosine similarity=0.23
carpet blue 1960, cosine similarity=0.32
carpet blue 1970, cosine similarity=0.35
carpet blue 1980, cosine similarity=0.28

carpet clean 1930, cosine similarity=0.19
carpet clean 1940, cosine similarity=0.19
carpet clean 1950, cosine similarity=0.13
carpet clean 1960, cosine similarity=0.21
carpet clean 1970, cosine similarity=0.19
carpet clean 1980, cosine similarity=0.19

carpet plush 1930, cosine similarity=0.00
carpet plush 1940, cosine similarity=0.00
carpet plush 1950, cosine similarity=0.00
carpet plush 1960, cosine similarity=0.51
carpet plush 1970, cosine similarity=0.44
carpet plush 1980, cosine similarity=0.44

carpet green 1930, cosine similarity=0.31
carpet green 1940, cosine similarity=0.36
carpet green 1950, cosine similarity=0.30
carpet green 1960, cosine similarity=0.39
carpet green 1970, cosine similarity=0.29
carpet green 1980, cosine similarity=0.28

carpet tile 1930, cosine similarity=0.26
carpet tile 1940, cosine similarity=0.28
carpet tile 1950, cosine similarity=0.20
carpet tile 1960, cosine similarity=0.28
carpet tile 1970, cosine similarity=0.33
carpet tile 1980, cosine similarity=0.31

carpet vacuum 1930, cosine similarity=0.08
carpet vacuum 1940, cosine similarity=0.14
carpet vacuum 1950, cosine similarity=0.12
carpet vacuum 1960, cosine similarity=0.04
carpet vacuum 1970, cosine similarity=0.06
carpet vacuum 1980, cosine similarity=0.16

carpet wall-to-wall 1930, cosine similarity=0.00
carpet wall-to-wall 1940, cosine similarity=0.00
carpet wall-to-wall 1950, cosine similarity=0.00
carpet wall-to-wall 1960, cosine similarity=0.00
carpet wall-to-wall 1970, cosine similarity=0.00
carpet wall-to-wall 1980, cosine similarity=0.00

carriage horse 1930, cosine similarity=0.35
carriage horse 1940, cosine similarity=0.36
carriage horse 1950, cosine similarity=0.35
carriage horse 1960, cosine similarity=0.40
carriage horse 1970, cosine similarity=0.40
carriage horse 1980, cosine similarity=0.35

carriage baby 1930, cosine similarity=0.17
carriage baby 1940, cosine similarity=0.27
carriage baby 1950, cosine similarity=0.20
carriage baby 1960, cosine similarity=0.23
carriage baby 1970, cosine similarity=0.20
carriage baby 1980, cosine similarity=0.15

carriage buggy 1930, cosine similarity=0.39
carriage buggy 1940, cosine similarity=0.31
carriage buggy 1950, cosine similarity=0.38
carriage buggy 1960, cosine similarity=0.32
carriage buggy 1970, cosine similarity=0.26
carriage buggy 1980, cosine similarity=0.33

carriage cart 1930, cosine similarity=0.41
carriage cart 1940, cosine similarity=0.40
carriage cart 1950, cosine similarity=0.44
carriage cart 1960, cosine similarity=0.42
carriage cart 1970, cosine similarity=0.42
carriage cart 1980, cosine similarity=0.40

carriage ride 1930, cosine similarity=0.34
carriage ride 1940, cosine similarity=0.32
carriage ride 1950, cosine similarity=0.34
carriage ride 1960, cosine similarity=0.38
carriage ride 1970, cosine similarity=0.32
carriage ride 1980, cosine similarity=0.30

carriage coach 1930, cosine similarity=0.53
carriage coach 1940, cosine similarity=0.51
carriage coach 1950, cosine similarity=0.51
carriage coach 1960, cosine similarity=0.50
carriage coach 1970, cosine similarity=0.38
carriage coach 1980, cosine similarity=0.32

carriage car 1930, cosine similarity=0.53
carriage car 1940, cosine similarity=0.52
carriage car 1950, cosine similarity=0.51
carriage car 1960, cosine similarity=0.48
carriage car 1970, cosine similarity=0.46
carriage car 1980, cosine similarity=0.41

carriage stroller 1930, cosine similarity=0.00
carriage stroller 1940, cosine similarity=0.00
carriage stroller 1950, cosine similarity=0.00
carriage stroller 1960, cosine similarity=0.00
carriage stroller 1970, cosine similarity=0.00
carriage stroller 1980, cosine similarity=0.00

carriage wagon 1930, cosine similarity=0.44
carriage wagon 1940, cosine similarity=0.45
carriage wagon 1950, cosine similarity=0.44
carriage wagon 1960, cosine similarity=0.49
carriage wagon 1970, cosine similarity=0.43
carriage wagon 1980, cosine similarity=0.46

carriage carry 1930, cosine similarity=0.12
carriage carry 1940, cosine similarity=0.10
carriage carry 1950, cosine similarity=0.09
carriage carry 1960, cosine similarity=0.18
carriage carry 1970, cosine similarity=0.11
carriage carry 1980, cosine similarity=0.15

carriage chariot 1930, cosine similarity=0.32
carriage chariot 1940, cosine similarity=0.32
carriage chariot 1950, cosine similarity=0.30
carriage chariot 1960, cosine similarity=0.36
carriage chariot 1970, cosine similarity=0.30
carriage chariot 1980, cosine similarity=0.27

carriage house 1930, cosine similarity=0.12
carriage house 1940, cosine similarity=0.25
carriage house 1950, cosine similarity=0.26
carriage house 1960, cosine similarity=0.23
carriage house 1970, cosine similarity=0.20
carriage house 1980, cosine similarity=0.12

carriage princess 1930, cosine similarity=0.19
carriage princess 1940, cosine similarity=0.18
carriage princess 1950, cosine similarity=0.19
carriage princess 1960, cosine similarity=0.16
carriage princess 1970, cosine similarity=0.16
carriage princess 1980, cosine similarity=0.09

carrot rabbit 1930, cosine similarity=0.22
carrot rabbit 1940, cosine similarity=0.29
carrot rabbit 1950, cosine similarity=0.13
carrot rabbit 1960, cosine similarity=0.15
carrot rabbit 1970, cosine similarity=0.22
carrot rabbit 1980, cosine similarity=0.17

carrot orange 1930, cosine similarity=0.18
carrot orange 1940, cosine similarity=0.17
carrot orange 1950, cosine similarity=0.20
carrot orange 1960, cosine similarity=0.11
carrot orange 1970, cosine similarity=0.19
carrot orange 1980, cosine similarity=0.25

carrot vegetables 1930, cosine similarity=0.19
carrot vegetables 1940, cosine similarity=0.25
carrot vegetables 1950, cosine similarity=0.26
carrot vegetables 1960, cosine similarity=0.23
carrot vegetables 1970, cosine similarity=0.28
carrot vegetables 1980, cosine similarity=0.33

carrot celery 1930, cosine similarity=0.44
carrot celery 1940, cosine similarity=0.50
carrot celery 1950, cosine similarity=0.44
carrot celery 1960, cosine similarity=0.42
carrot celery 1970, cosine similarity=0.53
carrot celery 1980, cosine similarity=0.55

carrot stick 1930, cosine similarity=0.12
carrot stick 1940, cosine similarity=0.29
carrot stick 1950, cosine similarity=0.25
carrot stick 1960, cosine similarity=0.33
carrot stick 1970, cosine similarity=0.33
carrot stick 1980, cosine similarity=0.38

carrot bunny 1930, cosine similarity=0.00
carrot bunny 1940, cosine similarity=0.00
carrot bunny 1950, cosine similarity=0.00
carrot bunny 1960, cosine similarity=0.00
carrot bunny 1970, cosine similarity=0.18
carrot bunny 1980, cosine similarity=0.11

carrot salad 1930, cosine similarity=0.31
carrot salad 1940, cosine similarity=0.32
carrot salad 1950, cosine similarity=0.31
carrot salad 1960, cosine similarity=0.28
carrot salad 1970, cosine similarity=0.36
carrot salad 1980, cosine similarity=0.35

carrot cake 1930, cosine similarity=0.26
carrot cake 1940, cosine similarity=0.22
carrot cake 1950, cosine similarity=0.16
carrot cake 1960, cosine similarity=0.14
carrot cake 1970, cosine similarity=0.17
carrot cake 1980, cosine similarity=0.23

carrot juice 1930, cosine similarity=0.28
carrot juice 1940, cosine similarity=0.25
carrot juice 1950, cosine similarity=0.27
carrot juice 1960, cosine similarity=0.26
carrot juice 1970, cosine similarity=0.36
carrot juice 1980, cosine similarity=0.38

carrot peas 1930, cosine similarity=0.27
carrot peas 1940, cosine similarity=0.37
carrot peas 1950, cosine similarity=0.32
carrot peas 1960, cosine similarity=0.38
carrot peas 1970, cosine similarity=0.39
carrot peas 1980, cosine similarity=0.37

carrot top 1930, cosine similarity=0.14
carrot top 1940, cosine similarity=0.02
carrot top 1950, cosine similarity=0.15
carrot top 1960, cosine similarity=0.12
carrot top 1970, cosine similarity=0.12
carrot top 1980, cosine similarity=0.16

carrot apple 1930, cosine similarity=0.29
carrot apple 1940, cosine similarity=0.25
carrot apple 1950, cosine similarity=0.32
carrot apple 1960, cosine similarity=0.24
carrot apple 1970, cosine similarity=0.30
carrot apple 1980, cosine similarity=0.28

carrot cucumber 1930, cosine similarity=0.31
carrot cucumber 1940, cosine similarity=0.33
carrot cucumber 1950, cosine similarity=0.29
carrot cucumber 1960, cosine similarity=0.34
carrot cucumber 1970, cosine similarity=0.33
carrot cucumber 1980, cosine similarity=0.43

carrot tomato 1930, cosine similarity=0.34
carrot tomato 1940, cosine similarity=0.39
carrot tomato 1950, cosine similarity=0.27
carrot tomato 1960, cosine similarity=0.34
carrot tomato 1970, cosine similarity=0.41
carrot tomato 1980, cosine similarity=0.46

carrot eyesight 1930, cosine similarity=0.03
carrot eyesight 1940, cosine similarity=0.07
carrot eyesight 1950, cosine similarity=0.00
carrot eyesight 1960, cosine similarity=0.05
carrot eyesight 1970, cosine similarity=0.10
carrot eyesight 1980, cosine similarity=0.05

carrot horse 1930, cosine similarity=0.06
carrot horse 1940, cosine similarity=0.10
carrot horse 1950, cosine similarity=0.15
carrot horse 1960, cosine similarity=0.02
carrot horse 1970, cosine similarity=0.13
carrot horse 1980, cosine similarity=0.14

carrots rabbit 1930, cosine similarity=0.16
carrots rabbit 1940, cosine similarity=0.18
carrots rabbit 1950, cosine similarity=0.16
carrots rabbit 1960, cosine similarity=0.16
carrots rabbit 1970, cosine similarity=0.10
carrots rabbit 1980, cosine similarity=0.13

carrots vegetable 1930, cosine similarity=0.23
carrots vegetable 1940, cosine similarity=0.26
carrots vegetable 1950, cosine similarity=0.35
carrots vegetable 1960, cosine similarity=0.29
carrots vegetable 1970, cosine similarity=0.35
carrots vegetable 1980, cosine similarity=0.37

carrots orange 1930, cosine similarity=0.19
carrots orange 1940, cosine similarity=0.25
carrots orange 1950, cosine similarity=0.22
carrots orange 1960, cosine similarity=0.24
carrots orange 1970, cosine similarity=0.23
carrots orange 1980, cosine similarity=0.25

carrots peas 1930, cosine similarity=0.58
carrots peas 1940, cosine similarity=0.56
carrots peas 1950, cosine similarity=0.55
