cue target 1930, cosine similarity=0.09
plaything doll 1950, cosine similarity=0.20
plaything doll 1960, cosine similarity=0.06
plaything doll 1970, cosine similarity=0.14
plaything doll 1980, cosine similarity=0.03

plaything man 1930, cosine similarity=0.04
plaything man 1940, cosine similarity=0.16
plaything man 1950, cosine similarity=0.17
plaything man 1960, cosine similarity=0.10
plaything man 1970, cosine similarity=0.20
plaything man 1980, cosine similarity=0.14

plaything sex 1930, cosine similarity=0.09
plaything sex 1940, cosine similarity=-0.07
plaything sex 1950, cosine similarity=0.08
plaything sex 1960, cosine similarity=0.04
plaything sex 1970, cosine similarity=0.04
plaything sex 1980, cosine similarity=0.07

plaything used 1930, cosine similarity=-0.06
plaything used 1940, cosine similarity=-0.11
plaything used 1950, cosine similarity=-0.08
plaything used 1960, cosine similarity=-0.02
plaything used 1970, cosine similarity=-0.03
plaything used 1980, cosine similarity=-0.09

plaza mall 1930, cosine similarity=0.22
plaza mall 1940, cosine similarity=0.20
plaza mall 1950, cosine similarity=0.24
plaza mall 1960, cosine similarity=0.22
plaza mall 1970, cosine similarity=0.24
plaza mall 1980, cosine similarity=0.29

plaza shopping 1930, cosine similarity=0.31
plaza shopping 1940, cosine similarity=0.28
plaza shopping 1950, cosine similarity=0.26
plaza shopping 1960, cosine similarity=0.18
plaza shopping 1970, cosine similarity=0.20
plaza shopping 1980, cosine similarity=0.20

plaza shop 1930, cosine similarity=0.20
plaza shop 1940, cosine similarity=0.22
plaza shop 1950, cosine similarity=0.13
plaza shop 1960, cosine similarity=0.09
plaza shop 1970, cosine similarity=0.16
plaza shop 1980, cosine similarity=0.12

plaza store 1930, cosine similarity=0.19
plaza store 1940, cosine similarity=0.18
plaza store 1950, cosine similarity=0.18
plaza store 1960, cosine similarity=0.14
plaza store 1970, cosine similarity=0.19
plaza store 1980, cosine similarity=0.08

plaza place 1930, cosine similarity=0.04
plaza place 1940, cosine similarity=0.10
plaza place 1950, cosine similarity=0.04
plaza place 1960, cosine similarity=-0.02
plaza place 1970, cosine similarity=0.02
plaza place 1980, cosine similarity=0.05

plaza hotel 1930, cosine similarity=0.40
plaza hotel 1940, cosine similarity=0.38
plaza hotel 1950, cosine similarity=0.36
plaza hotel 1960, cosine similarity=0.41
plaza hotel 1970, cosine similarity=0.40
plaza hotel 1980, cosine similarity=0.37

plaza building 1930, cosine similarity=0.19
plaza building 1940, cosine similarity=0.27
plaza building 1950, cosine similarity=0.25
plaza building 1960, cosine similarity=0.25
plaza building 1970, cosine similarity=0.23
plaza building 1980, cosine similarity=0.24

plaza square 1930, cosine similarity=0.31
plaza square 1940, cosine similarity=0.25
plaza square 1950, cosine similarity=0.27
plaza square 1960, cosine similarity=0.21
plaza square 1970, cosine similarity=0.19
plaza square 1980, cosine similarity=0.26

plaza food 1930, cosine similarity=-0.10
plaza food 1940, cosine similarity=-0.09
plaza food 1950, cosine similarity=0.04
plaza food 1960, cosine similarity=-0.05
plaza food 1970, cosine similarity=-0.02
plaza food 1980, cosine similarity=-0.02

plaza pizza 1930, cosine similarity=0.00
plaza pizza 1940, cosine similarity=0.00
plaza pizza 1950, cosine similarity=0.00
plaza pizza 1960, cosine similarity=0.00
plaza pizza 1970, cosine similarity=0.17
plaza pizza 1980, cosine similarity=0.10

plaza area 1930, cosine similarity=0.16
plaza area 1940, cosine similarity=0.14
plaza area 1950, cosine similarity=0.18
plaza area 1960, cosine similarity=0.10
plaza area 1970, cosine similarity=0.14
plaza area 1980, cosine similarity=0.20

plaza bench 1930, cosine similarity=0.12
plaza bench 1940, cosine similarity=0.23
plaza bench 1950, cosine similarity=0.16
plaza bench 1960, cosine similarity=0.21
plaza bench 1970, cosine similarity=0.14
plaza bench 1980, cosine similarity=0.12

plaza center 1930, cosine similarity=0.31
plaza center 1940, cosine similarity=0.33
plaza center 1950, cosine similarity=0.31
plaza center 1960, cosine similarity=0.24
plaza center 1970, cosine similarity=0.23
plaza center 1980, cosine similarity=0.24

plead beg 1930, cosine similarity=0.28
plead beg 1940, cosine similarity=0.30
plead beg 1950, cosine similarity=0.32
plead beg 1960, cosine similarity=0.33
plead beg 1970, cosine similarity=0.34
plead beg 1980, cosine similarity=0.35

plead guilty 1930, cosine similarity=0.39
plead guilty 1940, cosine similarity=0.40
plead guilty 1950, cosine similarity=0.40
plead guilty 1960, cosine similarity=0.42
plead guilty 1970, cosine similarity=0.43
plead guilty 1980, cosine similarity=0.46

plead innocent 1930, cosine similarity=0.23
plead innocent 1940, cosine similarity=0.13
plead innocent 1950, cosine similarity=0.17
plead innocent 1960, cosine similarity=0.23
plead innocent 1970, cosine similarity=0.24
plead innocent 1980, cosine similarity=0.30

plead ask 1930, cosine similarity=0.29
plead ask 1940, cosine similarity=0.33
plead ask 1950, cosine similarity=0.29
plead ask 1960, cosine similarity=0.30
plead ask 1970, cosine similarity=0.28
plead ask 1980, cosine similarity=0.25

plead bargain 1930, cosine similarity=0.09
plead bargain 1940, cosine similarity=0.09
plead bargain 1950, cosine similarity=0.03
plead bargain 1960, cosine similarity=0.11
plead bargain 1970, cosine similarity=0.17
plead bargain 1980, cosine similarity=0.13

plead court 1930, cosine similarity=0.24
plead court 1940, cosine similarity=0.22
plead court 1950, cosine similarity=0.28
plead court 1960, cosine similarity=0.30
plead court 1970, cosine similarity=0.23
plead court 1980, cosine similarity=0.25

plead please 1930, cosine similarity=0.14
plead please 1940, cosine similarity=0.21
plead please 1950, cosine similarity=0.25
plead please 1960, cosine similarity=0.20
plead please 1970, cosine similarity=0.22
plead please 1980, cosine similarity=0.20

plead forgive 1930, cosine similarity=0.27
plead forgive 1940, cosine similarity=0.31
plead forgive 1950, cosine similarity=0.33
plead forgive 1960, cosine similarity=0.30
plead forgive 1970, cosine similarity=0.28
plead forgive 1980, cosine similarity=0.29

plead help 1930, cosine similarity=0.06
plead help 1940, cosine similarity=0.16
plead help 1950, cosine similarity=0.17
plead help 1960, cosine similarity=0.08
plead help 1970, cosine similarity=0.14
plead help 1980, cosine similarity=0.23

pleasant nice 1930, cosine similarity=0.48
pleasant nice 1940, cosine similarity=0.42
pleasant nice 1950, cosine similarity=0.41
pleasant nice 1960, cosine similarity=0.39
pleasant nice 1970, cosine similarity=0.46
pleasant nice 1980, cosine similarity=0.41

pleasant happy 1930, cosine similarity=0.44
pleasant happy 1940, cosine similarity=0.38
pleasant happy 1950, cosine similarity=0.43
pleasant happy 1960, cosine similarity=0.45
pleasant happy 1970, cosine similarity=0.46
pleasant happy 1980, cosine similarity=0.41

pleasant unpleasant 1930, cosine similarity=0.54
pleasant unpleasant 1940, cosine similarity=0.50
pleasant unpleasant 1950, cosine similarity=0.51
pleasant unpleasant 1960, cosine similarity=0.49
pleasant unpleasant 1970, cosine similarity=0.47
pleasant unpleasant 1980, cosine similarity=0.49

pleasant good 1930, cosine similarity=0.31
pleasant good 1940, cosine similarity=0.22
pleasant good 1950, cosine similarity=0.24
pleasant good 1960, cosine similarity=0.29
pleasant good 1970, cosine similarity=0.29
pleasant good 1980, cosine similarity=0.23

pleasant peace 1930, cosine similarity=0.05
pleasant peace 1940, cosine similarity=-0.01
pleasant peace 1950, cosine similarity=0.07
pleasant peace 1960, cosine similarity=0.07
pleasant peace 1970, cosine similarity=0.01
pleasant peace 1980, cosine similarity=0.04

pleasant pleasure 1930, cosine similarity=0.28
pleasant pleasure 1940, cosine similarity=0.36
pleasant pleasure 1950, cosine similarity=0.27
pleasant pleasure 1960, cosine similarity=0.27
pleasant pleasure 1970, cosine similarity=0.28
pleasant pleasure 1980, cosine similarity=0.29

pleasant smell 1930, cosine similarity=0.31
pleasant smell 1940, cosine similarity=0.27
pleasant smell 1950, cosine similarity=0.26
pleasant smell 1960, cosine similarity=0.28
pleasant smell 1970, cosine similarity=0.25
pleasant smell 1980, cosine similarity=0.25

pleasant friendly 1930, cosine similarity=0.26
pleasant friendly 1940, cosine similarity=0.28
pleasant friendly 1950, cosine similarity=0.29
pleasant friendly 1960, cosine similarity=0.29
pleasant friendly 1970, cosine similarity=0.28
pleasant friendly 1980, cosine similarity=0.32

pleasant smile 1930, cosine similarity=0.23
pleasant smile 1940, cosine similarity=0.27
pleasant smile 1950, cosine similarity=0.30
pleasant smile 1960, cosine similarity=0.29
pleasant smile 1970, cosine similarity=0.30
pleasant smile 1980, cosine similarity=0.27

pleasant person 1930, cosine similarity=-0.04
pleasant person 1940, cosine similarity=0.06
pleasant person 1950, cosine similarity=-0.01
pleasant person 1960, cosine similarity=0.02
pleasant person 1970, cosine similarity=-0.03
pleasant person 1980, cosine similarity=0.03

pleasant bad 1930, cosine similarity=0.21
pleasant bad 1940, cosine similarity=0.21
pleasant bad 1950, cosine similarity=0.25
pleasant bad 1960, cosine similarity=0.22
pleasant bad 1970, cosine similarity=0.24
pleasant bad 1980, cosine similarity=0.20

pleasant feeling 1930, cosine similarity=0.22
pleasant feeling 1940, cosine similarity=0.14
pleasant feeling 1950, cosine similarity=0.16
pleasant feeling 1960, cosine similarity=0.20
pleasant feeling 1970, cosine similarity=0.20
pleasant feeling 1980, cosine similarity=0.19

pleasant fun 1930, cosine similarity=0.28
pleasant fun 1940, cosine similarity=0.29
pleasant fun 1950, cosine similarity=0.31
pleasant fun 1960, cosine similarity=0.31
pleasant fun 1970, cosine similarity=0.33
pleasant fun 1980, cosine similarity=0.36

pleasant meadow 1930, cosine similarity=0.28
pleasant meadow 1940, cosine similarity=0.32
pleasant meadow 1950, cosine similarity=0.29
pleasant meadow 1960, cosine similarity=0.26
pleasant meadow 1970, cosine similarity=0.27
pleasant meadow 1980, cosine similarity=0.28

pleasant minded 1930, cosine similarity=0.18
pleasant minded 1940, cosine similarity=0.15
pleasant minded 1950, cosine similarity=0.13
pleasant minded 1960, cosine similarity=0.16
pleasant minded 1970, cosine similarity=0.15
pleasant minded 1980, cosine similarity=0.11

pleasant soothing 1930, cosine similarity=0.25
pleasant soothing 1940, cosine similarity=0.27
pleasant soothing 1950, cosine similarity=0.26
pleasant soothing 1960, cosine similarity=0.27
pleasant soothing 1970, cosine similarity=0.25
pleasant soothing 1980, cosine similarity=0.20

pleasant sound 1930, cosine similarity=0.10
pleasant sound 1940, cosine similarity=0.13
pleasant sound 1950, cosine similarity=0.17
pleasant sound 1960, cosine similarity=0.16
pleasant sound 1970, cosine similarity=0.14
pleasant sound 1980, cosine similarity=0.16

pleasant sunny 1930, cosine similarity=0.37
pleasant sunny 1940, cosine similarity=0.42
pleasant sunny 1950, cosine similarity=0.40
pleasant sunny 1960, cosine similarity=0.41
pleasant sunny 1970, cosine similarity=0.39
pleasant sunny 1980, cosine similarity=0.41

pleasant surprise 1930, cosine similarity=0.25
pleasant surprise 1940, cosine similarity=0.25
pleasant surprise 1950, cosine similarity=0.26
pleasant surprise 1960, cosine similarity=0.25
pleasant surprise 1970, cosine similarity=0.26
pleasant surprise 1980, cosine similarity=0.23

please thanks 1930, cosine similarity=0.22
please thanks 1940, cosine similarity=0.24
please thanks 1950, cosine similarity=0.25
please thanks 1960, cosine similarity=0.26
please thanks 1970, cosine similarity=0.26
please thanks 1980, cosine similarity=0.23

please happy 1930, cosine similarity=0.20
please happy 1940, cosine similarity=0.17
please happy 1950, cosine similarity=0.17
please happy 1960, cosine similarity=0.15
please happy 1970, cosine similarity=0.19
please happy 1980, cosine similarity=0.20

please beg 1930, cosine similarity=0.47
please beg 1940, cosine similarity=0.47
please beg 1950, cosine similarity=0.48
please beg 1960, cosine similarity=0.43
please beg 1970, cosine similarity=0.39
please beg 1980, cosine similarity=0.42

please ask 1930, cosine similarity=0.48
please ask 1940, cosine similarity=0.45
please ask 1950, cosine similarity=0.47
please ask 1960, cosine similarity=0.42
please ask 1970, cosine similarity=0.35
please ask 1980, cosine similarity=0.41

please no 1930, cosine similarity=0.11
please no 1940, cosine similarity=0.12
please no 1950, cosine similarity=0.09
please no 1960, cosine similarity=0.14
please no 1970, cosine similarity=0.15
please no 1980, cosine similarity=0.08

please don't 1930, cosine similarity=0.00
please don't 1940, cosine similarity=0.00
please don't 1950, cosine similarity=0.00
please don't 1960, cosine similarity=0.00
